link,id,nome,peso,altura,tipo1,tipo2,link ev 1,evolucao1,id_evolucao1,link ev 2,evolucao2,id_evolucao2,link hab 1,habilidade1,hab_desc1,link hab 2,habilidade2,hab_desc2
,0302,Sableye,11.0 kg (24.3 lbs),0.5 m (1′08″),Dark,Ghost,,,,,,,/ability/keen-eye,Keen Eye,Prevents other Pokémon from lowering accuracy.,/ability/stall,Stall,The Pokémon moves after all other Pokémon do.
/pokedex/skitty,0301,Delcatty,32.6 kg (71.9 lbs),1.1 m (3′07″),Normal,,/pokedex/delcatty,Delcatty,#0301,,,,/ability/cute-charm,Cute Charm,Contact with the Pokémon may cause infatuation.,/ability/normalize,Normalize,All the Pokémon's moves become the Normal type.
/pokedex/skitty,0300,Skitty,11.0 kg (24.3 lbs),0.6 m (2′00″),Normal,,/pokedex/delcatty,Delcatty,#0301,,,,/ability/cute-charm,Cute Charm,Contact with the Pokémon may cause infatuation.,/ability/normalize,Normalize,All the Pokémon's moves become the Normal type.
/pokedex/nosepass,0299,Nosepass,97.0 kg (213.8 lbs),1.0 m (3′03″),Rock,,/pokedex/probopass,Probopass,#0476,,,,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,/ability/magnet-pull,Magnet Pull,Prevents Steel-type Pokémon from escaping.
/pokedex/azurill,0298,Azurill,2.0 kg (4.4 lbs),0.2 m (0′08″),Normal,Fairy,/pokedex/marill,Marill,#0183,/pokedex/azumarill,Azumarill,#0184,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/huge-power,Huge Power,Raises the Pokémon's Attack stat.
/pokedex/makuhita,0297,Hariyama,253.8 kg (559.5 lbs),2.3 m (7′07″),Fighting,,/pokedex/hariyama,Hariyama,#0297,,,,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/guts,Guts,Boosts Attack if there is a status problem.
/pokedex/makuhita,0296,Makuhita,86.4 kg (190.5 lbs),1.0 m (3′03″),Fighting,,/pokedex/hariyama,Hariyama,#0297,,,,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/guts,Guts,Boosts Attack if there is a status problem.
/pokedex/whismur,0295,Exploud,84.0 kg (185.2 lbs),1.5 m (4′11″),Normal,,/pokedex/loudred,Loudred,#0294,/pokedex/exploud,Exploud,#0295,/ability/soundproof,Soundproof,Gives immunity to <q>sound-based</q> moves.,,,
/pokedex/whismur,0294,Loudred,40.5 kg (89.3 lbs),1.0 m (3′03″),Normal,,/pokedex/loudred,Loudred,#0294,/pokedex/exploud,Exploud,#0295,/ability/soundproof,Soundproof,Gives immunity to <q>sound-based</q> moves.,,,
/pokedex/whismur,0293,Whismur,16.3 kg (35.9 lbs),0.6 m (2′00″),Normal,,/pokedex/loudred,Loudred,#0294,/pokedex/exploud,Exploud,#0295,/ability/soundproof,Soundproof,Gives immunity to <q>sound-based</q> moves.,,,
/pokedex/nincada,0292,Shedinja,1.2 kg (2.6 lbs),0.8 m (2′07″),Bug,Ghost,,,,,,,/ability/wonder-guard,Wonder Guard,Only supereffective moves will hit.,,,
/pokedex/nincada,0291,Ninjask,12.0 kg (26.5 lbs),0.8 m (2′07″),Bug,Flying,,,,,,,/ability/speed-boost,Speed Boost,Its Speed stat is gradually boosted.,,,
/pokedex/nincada,0290,Nincada,5.5 kg (12.1 lbs),0.5 m (1′08″),Bug,Ground,,,,,,,/ability/compound-eyes,Compound Eyes,The Pokémon's accuracy is boosted.,,,
/pokedex/slakoth,0289,Slaking,130.5 kg (287.7 lbs),2.0 m (6′07″),Normal,,/pokedex/vigoroth,Vigoroth,#0288,/pokedex/slaking,Slaking,#0289,/ability/truant,Truant,Pokémon can't attack on consecutive turns.,,,
/pokedex/slakoth,0288,Vigoroth,46.5 kg (102.5 lbs),1.4 m (4′07″),Normal,,/pokedex/vigoroth,Vigoroth,#0288,/pokedex/slaking,Slaking,#0289,/ability/vital-spirit,Vital Spirit,Prevents the Pokémon from falling asleep.,,,
/pokedex/slakoth,0287,Slakoth,24.0 kg (52.9 lbs),0.8 m (2′07″),Normal,,/pokedex/vigoroth,Vigoroth,#0288,/pokedex/slaking,Slaking,#0289,/ability/truant,Truant,Pokémon can't attack on consecutive turns.,,,
/pokedex/surskit,0284,Masquerain,3.6 kg (7.9 lbs),0.8 m (2′07″),Bug,Flying,/pokedex/masquerain,Masquerain,#0284,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,,,
/pokedex/surskit,0283,Surskit,1.7 kg (3.7 lbs),0.5 m (1′08″),Bug,Water,/pokedex/masquerain,Masquerain,#0284,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,,,
/pokedex/ralts,0282,Gardevoir,48.4 kg (106.7 lbs),1.6 m (5′03″),Psychic,Fairy,/pokedex/kirlia,Kirlia,#0281,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",/ability/trace,Trace,The Pokémon copies a foe's Ability.
/pokedex/ralts,0281,Kirlia,20.2 kg (44.5 lbs),0.8 m (2′07″),Psychic,Fairy,/pokedex/kirlia,Kirlia,#0281,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",/ability/trace,Trace,The Pokémon copies a foe's Ability.
/pokedex/ralts,0280,Ralts,6.6 kg (14.6 lbs),0.4 m (1′04″),Psychic,Fairy,/pokedex/kirlia,Kirlia,#0281,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",/ability/trace,Trace,The Pokémon copies a foe's Ability.
/pokedex/wingull,0279,Pelipper,28.0 kg (61.7 lbs),1.2 m (3′11″),Water,Flying,/pokedex/pelipper,Pelipper,#0279,,,,/ability/keen-eye,Keen Eye,Prevents other Pokémon from lowering accuracy.,/ability/drizzle,Drizzle,The Pokémon makes it rain when it enters a battle.
/pokedex/wingull,0278,Wingull,9.5 kg (20.9 lbs),0.6 m (2′00″),Water,Flying,/pokedex/pelipper,Pelipper,#0279,,,,/ability/keen-eye,Keen Eye,Prevents other Pokémon from lowering accuracy.,/ability/hydration,Hydration,Heals status problems if it is raining.
/pokedex/taillow,0277,Swellow,19.8 kg (43.7 lbs),0.7 m (2′04″),Normal,Flying,/pokedex/swellow,Swellow,#0277,,,,/ability/guts,Guts,Boosts Attack if there is a status problem.,,,
/pokedex/taillow,0276,Taillow,2.3 kg (5.1 lbs),0.3 m (1′00″),Normal,Flying,/pokedex/swellow,Swellow,#0277,,,,/ability/guts,Guts,Boosts Attack if there is a status problem.,,,
/pokedex/seedot,0275,Shiftry,59.6 kg (131.4 lbs),1.3 m (4′03″),Grass,Dark,/pokedex/nuzleaf,Nuzleaf,#0274,/pokedex/shiftry,Shiftry,#0275,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.
/pokedex/seedot,0274,Nuzleaf,28.0 kg (61.7 lbs),1.0 m (3′03″),Grass,Dark,/pokedex/nuzleaf,Nuzleaf,#0274,/pokedex/shiftry,Shiftry,#0275,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.
/pokedex/seedot,0273,Seedot,4.0 kg (8.8 lbs),0.5 m (1′08″),Grass,,/pokedex/nuzleaf,Nuzleaf,#0274,/pokedex/shiftry,Shiftry,#0275,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.
/pokedex/lotad,0272,Ludicolo,55.0 kg (121.3 lbs),1.5 m (4′11″),Water,Grass,/pokedex/lombre,Lombre,#0271,/pokedex/ludicolo,Ludicolo,#0272,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/rain-dish,Rain Dish,The Pokémon gradually regains HP in rain.
/pokedex/lotad,0271,Lombre,32.5 kg (71.7 lbs),1.2 m (3′11″),Water,Grass,/pokedex/lombre,Lombre,#0271,/pokedex/ludicolo,Ludicolo,#0272,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/rain-dish,Rain Dish,The Pokémon gradually regains HP in rain.
/pokedex/lotad,0270,Lotad,2.6 kg (5.7 lbs),0.5 m (1′08″),Water,Grass,/pokedex/lombre,Lombre,#0271,/pokedex/ludicolo,Ludicolo,#0272,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/rain-dish,Rain Dish,The Pokémon gradually regains HP in rain.
/pokedex/wurmple,0269,Dustox,31.6 kg (69.7 lbs),1.2 m (3′11″),Bug,Poison,,,,,,,/ability/shield-dust,Shield Dust,Blocks the added effects of attacks taken.,,,
/pokedex/wurmple,0268,Cascoon,11.5 kg (25.4 lbs),0.7 m (2′04″),Bug,,,,,,,,/ability/shed-skin,Shed Skin,The Pokémon may heal its own status problems.,,,
/pokedex/wurmple,0267,Beautifly,28.4 kg (62.6 lbs),1.0 m (3′03″),Bug,Flying,,,,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,,,
/pokedex/wurmple,0266,Silcoon,10.0 kg (22.0 lbs),0.6 m (2′00″),Bug,,,,,,,,/ability/shed-skin,Shed Skin,The Pokémon may heal its own status problems.,,,
/pokedex/zigzagoon,0263,Zigzagoon,17.5 kg (38.6 lbs),0.4 m (1′04″),Normal,Normal,/pokedex/linoone,Linoone,#0264,/pokedex/obstagoon,Obstagoon,#0862,/ability/pickup,Pickup,The Pokémon may pick up items.,/ability/gluttony,Gluttony,Encourages the early use of a held Berry.
/pokedex/poochyena,0262,Mightyena,37.0 kg (81.6 lbs),1.0 m (3′03″),Dark,,/pokedex/mightyena,Mightyena,#0262,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/quick-feet,Quick Feet,Boosts Speed if there is a status problem.
/pokedex/poochyena,0261,Poochyena,13.6 kg (30.0 lbs),0.5 m (1′08″),Dark,,/pokedex/mightyena,Mightyena,#0262,,,,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.,/ability/quick-feet,Quick Feet,Boosts Speed if there is a status problem.
/pokedex/mudkip,0260,Swampert,81.9 kg (180.6 lbs),1.5 m (4′11″),Water,Ground,/pokedex/marshtomp,Marshtomp,#0259,/pokedex/swampert,Swampert,#0260,/ability/torrent,Torrent,Powers up Water-type moves in a pinch.,,,
/pokedex/mudkip,0259,Marshtomp,28.0 kg (61.7 lbs),0.7 m (2′04″),Water,Ground,/pokedex/marshtomp,Marshtomp,#0259,/pokedex/swampert,Swampert,#0260,/ability/torrent,Torrent,Powers up Water-type moves in a pinch.,,,
/pokedex/mudkip,0258,Mudkip,7.6 kg (16.8 lbs),0.4 m (1′04″),Water,,/pokedex/marshtomp,Marshtomp,#0259,/pokedex/swampert,Swampert,#0260,/ability/torrent,Torrent,Powers up Water-type moves in a pinch.,,,
/pokedex/torchic,0257,Blaziken,52.0 kg (114.6 lbs),1.9 m (6′03″),Fire,Fighting,/pokedex/combusken,Combusken,#0256,/pokedex/blaziken,Blaziken,#0257,/ability/blaze,Blaze,Powers up Fire-type moves in a pinch.,,,
/pokedex/torchic,0256,Combusken,19.5 kg (43.0 lbs),0.9 m (2′11″),Fire,Fighting,/pokedex/combusken,Combusken,#0256,/pokedex/blaziken,Blaziken,#0257,/ability/blaze,Blaze,Powers up Fire-type moves in a pinch.,,,
/pokedex/torchic,0255,Torchic,2.5 kg (5.5 lbs),0.4 m (1′04″),Fire,,/pokedex/combusken,Combusken,#0256,/pokedex/blaziken,Blaziken,#0257,/ability/blaze,Blaze,Powers up Fire-type moves in a pinch.,,,
/pokedex/treecko,0254,Sceptile,52.2 kg (115.1 lbs),1.7 m (5′07″),Grass,Dragon,/pokedex/grovyle,Grovyle,#0253,/pokedex/sceptile,Sceptile,#0254,/ability/overgrow,Overgrow,Powers up Grass-type moves in a pinch.,,,
/pokedex/treecko,0253,Grovyle,21.6 kg (47.6 lbs),0.9 m (2′11″),Grass,,/pokedex/grovyle,Grovyle,#0253,/pokedex/sceptile,Sceptile,#0254,/ability/overgrow,Overgrow,Powers up Grass-type moves in a pinch.,,,
/pokedex/treecko,0252,Treecko,5.0 kg (11.0 lbs),0.5 m (1′08″),Grass,,/pokedex/grovyle,Grovyle,#0253,/pokedex/sceptile,Sceptile,#0254,/ability/overgrow,Overgrow,Powers up Grass-type moves in a pinch.,,,
,0251,Celebi,5.0 kg (11.0 lbs),0.6 m (2′00″),Psychic,Grass,,,,,,,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.,,,
,0250,Ho-oh,199.0 kg (438.7 lbs),3.8 m (12′06″),Fire,Flying,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
,0249,Lugia,216.0 kg (476.2 lbs),5.2 m (17′01″),Psychic,Flying,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
/pokedex/larvitar,0248,Tyranitar,202.0 kg (445.3 lbs),2.0 m (6′07″),Rock,Dark,/pokedex/pupitar,Pupitar,#0247,/pokedex/tyranitar,Tyranitar,#0248,/ability/sand-stream,Sand Stream,The Pokémon summons a sandstorm in battle.,,,
,0241,Miltank,75.5 kg (166.4 lbs),1.2 m (3′11″),Normal,,,,,,,,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/scrappy,Scrappy,Enables moves to hit Ghost-type Pokémon.
/pokedex/magby,0240,Magby,21.4 kg (47.2 lbs),0.7 m (2′04″),Fire,,/pokedex/magmar,Magmar,#0126,/pokedex/magmortar,Magmortar,#0467,/ability/flame-body,Flame Body,Contact with the Pokémon may burn the attacker.,,,
/pokedex/elekid,0239,Elekid,23.5 kg (51.8 lbs),0.6 m (2′00″),Electric,,/pokedex/electabuzz,Electabuzz,#0125,/pokedex/electivire,Electivire,#0466,/ability/static,Static,Contact with the Pokémon may cause paralysis.,,,
/pokedex/smoochum,0238,Smoochum,6.0 kg (13.2 lbs),0.4 m (1′04″),Ice,Psychic,/pokedex/jynx,Jynx,#0124,,,,/ability/oblivious,Oblivious,Prevents it from becoming infatuated.,/ability/forewarn,Forewarn,Determines what moves a foe has.
/pokedex/tyrogue,0237,Hitmontop,48.0 kg (105.8 lbs),1.4 m (4′07″),Fighting,,,,,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/technician,Technician,Powers up the Pokémon's weaker moves.
/pokedex/tyrogue,0236,Tyrogue,21.0 kg (46.3 lbs),0.7 m (2′04″),Fighting,Mt. Mortar,,,,,,,/ability/guts,Guts,Boosts Attack if there is a status problem.,/ability/steadfast,Steadfast,Raises Speed each time the Pokémon flinches.
,0235,Smeargle,58.0 kg (127.9 lbs),1.2 m (3′11″),Normal,,,,,,,,/ability/own-tempo,Own Tempo,Prevents the Pokémon from becoming confused.,/ability/technician,Technician,Powers up the Pokémon's weaker moves.
/pokedex/stantler,0234,Stantler,71.2 kg (157.0 lbs),1.4 m (4′07″),Normal,,/pokedex/wyrdeer,Wyrdeer,#0899,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/frisk,Frisk,The Pokémon can check a foe's held item.
/pokedex/porygon,0233,Porygon2,32.5 kg (71.7 lbs),0.6 m (2′00″),Normal,,/pokedex/porygon2,Porygon2,#0233,/pokedex/porygon-z,Porygon-Z,#0474,/ability/trace,Trace,The Pokémon copies a foe's Ability.,/ability/download,Download,Adjusts power according to a foe's defenses.
/pokedex/phanpy,0232,Donphan,120.0 kg (264.6 lbs),1.1 m (3′07″),Ground,Mt. Silver,/pokedex/donphan,Donphan,#0232,,,,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,,,
/pokedex/phanpy,0231,Phanpy,33.5 kg (73.9 lbs),0.5 m (1′08″),Ground,,/pokedex/donphan,Donphan,#0232,,,,/ability/pickup,Pickup,The Pokémon may pick up items.,,,
/pokedex/horsea,0230,Kingdra,152.0 kg (335.1 lbs),1.8 m (5′11″),Water,Dragon,/pokedex/seadra,Seadra,#0117,/pokedex/kingdra,Kingdra,#0230,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/sniper,Sniper,Powers up moves if they become critical hits.
/pokedex/swinub,0221,Piloswine,55.8 kg (123.0 lbs),1.1 m (3′07″),Ice,Ground,/pokedex/piloswine,Piloswine,#0221,/pokedex/mamoswine,Mamoswine,#0473,/ability/oblivious,Oblivious,Prevents it from becoming infatuated.,/ability/snow-cloak,Snow Cloak,Raises evasion in a hailstorm.
/pokedex/swinub,0220,Swinub,6.5 kg (14.3 lbs),0.4 m (1′04″),Ice,Ground,/pokedex/piloswine,Piloswine,#0221,/pokedex/mamoswine,Mamoswine,#0473,/ability/oblivious,Oblivious,Prevents it from becoming infatuated.,/ability/snow-cloak,Snow Cloak,Raises evasion in a hailstorm.
/pokedex/slugma,0219,Magcargo,55.0 kg (121.3 lbs),0.8 m (2′07″),Fire,Rock,/pokedex/magcargo,Magcargo,#0219,,,,/ability/magma-armor,Magma Armor,Prevents the Pokémon from becoming frozen.,/ability/flame-body,Flame Body,Contact with the Pokémon may burn the attacker.
/pokedex/slugma,0218,Slugma,35.0 kg (77.2 lbs),0.7 m (2′04″),Fire,,/pokedex/magcargo,Magcargo,#0219,,,,/ability/magma-armor,Magma Armor,Prevents the Pokémon from becoming frozen.,/ability/flame-body,Flame Body,Contact with the Pokémon may burn the attacker.
/pokedex/teddiursa,0217,Ursaring,125.8 kg (277.3 lbs),1.8 m (5′11″),Normal,,/pokedex/ursaring,Ursaring,#0217,/pokedex/ursaluna,Ursaluna,#0901,/ability/guts,Guts,Boosts Attack if there is a status problem.,/ability/quick-feet,Quick Feet,Boosts Speed if there is a status problem.
/pokedex/teddiursa,0216,Teddiursa,8.8 kg (19.4 lbs),0.6 m (2′00″),Normal,,/pokedex/ursaring,Ursaring,#0217,/pokedex/ursaluna,Ursaluna,#0901,/ability/pickup,Pickup,The Pokémon may pick up items.,/ability/quick-feet,Quick Feet,Boosts Speed if there is a status problem.
/pokedex/sneasel,0215,Sneasel,28.0 kg (61.7 lbs),0.9 m (2′11″),Dark,Ice,/pokedex/weavile,Weavile,#0461,,,,/ability/inner-focus,Inner Focus,The Pokémon is protected from flinching.,/ability/keen-eye,Keen Eye,Prevents other Pokémon from lowering accuracy.
,0214,Heracross,54.0 kg (119.0 lbs),1.5 m (4′11″),Bug,Fighting,,,,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,/ability/guts,Guts,Boosts Attack if there is a status problem.
,0213,Shuckle,20.5 kg (45.2 lbs),0.6 m (2′00″),Bug,Rock,,,,,,,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,/ability/gluttony,Gluttony,Encourages the early use of a held Berry.
/pokedex/scyther,0212,Scizor,118.0 kg (260.1 lbs),1.8 m (5′11″),Bug,Steel,,,,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,/ability/technician,Technician,Powers up the Pokémon's weaker moves.
/pokedex/qwilfish,0211,Qwilfish,3.9 kg (8.6 lbs),0.5 m (1′08″),Water,Poison,/pokedex/overqwil,Overqwil,#0904,,,,/ability/poison-point,Poison Point,Contact with the Pokémon may poison the attacker.,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.
/pokedex/snubbull,0210,Granbull,48.7 kg (107.4 lbs),1.4 m (4′07″),Fairy,6,/pokedex/granbull,Granbull,#0210,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/quick-feet,Quick Feet,Boosts Speed if there is a status problem.
/pokedex/snubbull,0209,Snubbull,7.8 kg (17.2 lbs),0.6 m (2′00″),Fairy,7,/pokedex/granbull,Granbull,#0210,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.
/pokedex/onix,0208,Steelix,400.0 kg (881.8 lbs),9.2 m (30′02″),Steel,Ground,/pokedex/steelix,Steelix,#0208,,,,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/gligar,0207,Gligar,64.8 kg (142.9 lbs),1.1 m (3′07″),Ground,Flying,/pokedex/gliscor,Gliscor,#0472,,,,/ability/hyper-cutter,Hyper Cutter,Prevents other Pokémon from lowering Attack stat.,/ability/sand-veil,Sand Veil,Boosts the Pokémon's evasion in a sandstorm.
/pokedex/dunsparce,0206,Dunsparce,14.0 kg (30.9 lbs),1.5 m (4′11″),Normal,,,,,,,,/ability/serene-grace,Serene Grace,Boosts the likelihood of added effects appearing.,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.
/pokedex/eevee,0197,Umbreon,27.0 kg (59.5 lbs),1.0 m (3′03″),Dark,,/pokedex/sylveon,Sylveon,#0700,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",,,
/pokedex/eevee,0196,Espeon,26.5 kg (58.4 lbs),0.9 m (2′11″),Psychic,,/pokedex/sylveon,Sylveon,#0700,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",,,
/pokedex/wooper,0195,Quagsire,75.0 kg (165.3 lbs),1.4 m (4′07″),Water,Ground,/pokedex/quagsire,Quagsire,#0195,,,,/ability/damp,Damp,Prevents the use of self-destructing moves.,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.
/pokedex/wooper,0194,Wooper,8.5 kg (18.7 lbs),0.4 m (1′04″),Water,Ground,/pokedex/quagsire,Quagsire,#0195,,,,/ability/damp,Damp,Prevents the use of self-destructing moves.,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.
/pokedex/yanma,0193,Yanma,38.0 kg (83.8 lbs),1.2 m (3′11″),Bug,Flying,/pokedex/yanmega,Yanmega,#0469,,,,/ability/speed-boost,Speed Boost,Its Speed stat is gradually boosted.,/ability/compound-eyes,Compound Eyes,The Pokémon's accuracy is boosted.
/pokedex/sunkern,0192,Sunflora,8.5 kg (18.7 lbs),0.8 m (2′07″),Grass,,/pokedex/sunflora,Sunflora,#0192,,,,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/solar-power,Solar Power,"In sunshine, Sp. Atk is boosted but HP decreases."
/pokedex/sunkern,0191,Sunkern,1.8 kg (4.0 lbs),0.3 m (1′00″),Grass,,/pokedex/sunflora,Sunflora,#0192,,,,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/solar-power,Solar Power,"In sunshine, Sp. Atk is boosted but HP decreases."
/pokedex/aipom,0190,Aipom,11.5 kg (25.4 lbs),0.8 m (2′07″),Normal,42,/pokedex/ambipom,Ambipom,#0424,,,,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.,/ability/pickup,Pickup,The Pokémon may pick up items.
/pokedex/hoppip,0189,Jumpluff,3.0 kg (6.6 lbs),0.8 m (2′07″),Grass,Flying,/pokedex/skiploom,Skiploom,#0188,/pokedex/jumpluff,Jumpluff,#0189,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/leaf-guard,Leaf Guard,Prevents problems with status in sunny weather.
/pokedex/hoppip,0188,Skiploom,1.0 kg (2.2 lbs),0.6 m (2′00″),Grass,Flying,/pokedex/skiploom,Skiploom,#0188,/pokedex/jumpluff,Jumpluff,#0189,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/leaf-guard,Leaf Guard,Prevents problems with status in sunny weather.
/pokedex/hoppip,0187,Hoppip,0.5 kg (1.1 lbs),0.4 m (1′04″),Grass,Flying,/pokedex/skiploom,Skiploom,#0188,/pokedex/jumpluff,Jumpluff,#0189,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/leaf-guard,Leaf Guard,Prevents problems with status in sunny weather.
/pokedex/poliwag,0186,Politoed,33.9 kg (74.7 lbs),1.1 m (3′07″),Water,,/pokedex/poliwhirl,Poliwhirl,#0061,,,,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.,/ability/damp,Damp,Prevents the use of self-destructing moves.
/pokedex/bonsly,0185,Sudowoodo,38.0 kg (83.8 lbs),1.2 m (3′11″),Rock,,/pokedex/sudowoodo,Sudowoodo,#0185,,,,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.
/pokedex/azurill,0184,Azumarill,28.5 kg (62.8 lbs),0.8 m (2′07″),Water,Fairy,/pokedex/marill,Marill,#0183,/pokedex/azumarill,Azumarill,#0184,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/huge-power,Huge Power,Raises the Pokémon's Attack stat.
/pokedex/azurill,0183,Marill,8.5 kg (18.7 lbs),0.4 m (1′04″),Water,Fairy,/pokedex/marill,Marill,#0183,/pokedex/azumarill,Azumarill,#0184,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/huge-power,Huge Power,Raises the Pokémon's Attack stat.
/pokedex/oddish,0182,Bellossom,5.8 kg (12.8 lbs),0.4 m (1′04″),Grass,,/pokedex/gloom,Gloom,#0044,,,,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,,,
/pokedex/mareep,0181,Ampharos,61.5 kg (135.6 lbs),1.4 m (4′07″),Electric,Dragon,/pokedex/flaaffy,Flaaffy,#0180,/pokedex/ampharos,Ampharos,#0181,/ability/static,Static,Contact with the Pokémon may cause paralysis.,,,
/pokedex/mareep,0180,Flaaffy,13.3 kg (29.3 lbs),0.8 m (2′07″),Electric,,/pokedex/flaaffy,Flaaffy,#0180,/pokedex/ampharos,Ampharos,#0181,/ability/static,Static,Contact with the Pokémon may cause paralysis.,,,
/pokedex/mareep,0179,Mareep,7.8 kg (17.2 lbs),0.6 m (2′00″),Electric,,/pokedex/flaaffy,Flaaffy,#0180,/pokedex/ampharos,Ampharos,#0181,/ability/static,Static,Contact with the Pokémon may cause paralysis.,,,
/pokedex/natu,0178,Xatu,15.0 kg (33.1 lbs),1.5 m (4′11″),Psychic,Flying,/pokedex/xatu,Xatu,#0178,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.
/pokedex/natu,0177,Natu,2.0 kg (4.4 lbs),0.2 m (0′08″),Psychic,Flying,/pokedex/xatu,Xatu,#0178,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.
/pokedex/togepi,0176,Togetic,3.2 kg (7.1 lbs),0.6 m (2′00″),Fairy,Flying,/pokedex/togetic,Togetic,#0176,/pokedex/togekiss,Togekiss,#0468,/ability/hustle,Hustle,"Boosts the Attack stat, but lowers accuracy.",/ability/serene-grace,Serene Grace,Boosts the likelihood of added effects appearing.
/pokedex/togepi,0175,Togepi,1.5 kg (3.3 lbs),0.3 m (1′00″),Fairy,,/pokedex/togetic,Togetic,#0176,/pokedex/togekiss,Togekiss,#0468,/ability/hustle,Hustle,"Boosts the Attack stat, but lowers accuracy.",/ability/serene-grace,Serene Grace,Boosts the likelihood of added effects appearing.
/pokedex/igglybuff,0174,Igglybuff,1.0 kg (2.2 lbs),0.3 m (1′00″),Normal,Fairy,/pokedex/jigglypuff,Jigglypuff,#0039,/pokedex/wigglytuff,Wigglytuff,#0040,/ability/cute-charm,Cute Charm,Contact with the Pokémon may cause infatuation.,/ability/competitive,Competitive,Sharply raises Special Attack when the Pokémon's stats are lowered.
